Name,Tract,latitude,longitude,service_type
115th Street & Stewart,530200,41.68514467900002,-87.63262416600003,bus stop
61st Street & St. Lawrence,420600,41.78390898599997,-87.61099843099998,bus stop
Howard & Bosworth,010300,42.019312464999985,-87.66932276,bus stop
Racine & 60th Street,680600,41.784972358999994,-87.654550879,bus stop
LaSalle & Quincy,839100,41.87872446199998,-87.63216610699999,bus stop
119th Street & Wallace,530501,41.67781100000002,-87.63720099900002,bus stop
31st Street & Central Park,301600,41.83712866600001,-87.71446660100003,bus stop
79th Street & Damen,710500,41.75016922200001,-87.67326196800002,bus stop
75th Street & Dorchester,834200,41.758651508000014,-87.59091816300003,bus stop
75th Street & Stony Island,834200,41.75871540999998,-87.58542303799999,bus stop
Roosevelt & Kostner,290900,41.86597072699999,-87.73466219199997,bus stop
Central & Fullerton,191200,41.92383841499998,-87.765894016,bus stop
Ashland & 33rd Street,840400,41.83439832200003,-87.66551944999998,bus stop
Kimball & Belmont (Blue Line),210601,41.93917040100001,-87.71238335599998,bus stop
Halsted & 61st Street,834800,41.78315083000001,-87.644950306,bus stop
Clark & Chicago,081000,41.896792000000005,-87.63131899899997,bus stop
California & 25th Street,301100,41.84635900000001,-87.695198,bus stop
Wallace & 35th Street,839800,41.83092029400001,-87.64132101000001,bus stop
Pulaski & Lake (Green Line),260200,41.88528772799998,-87.725895466,bus stop
Western & Fulton,837800,41.88668525999998,-87.68647355799999,bus stop
Wentworth & 69th Street,690300,41.76893200000001,-87.629773,bus stop
Montrose & Lavergne,150200,41.960594001000004,-87.75250799999998,bus stop
63rd Street & Peoria,834800,41.779758604999984,-87.64743500999998,bus stop
Cermak & Wolcott,310900,41.85226489899998,-87.67314842899998,bus stop
Belmont & Kildare,161300,41.93905884600002,-87.73448669300001,bus stop
87th Street & Pulaski,700402,41.734980796,-87.720872364,bus stop
Diversey & Mobile,190401,41.931098193000025,-87.78315073599998,bus stop
43rd Street & Princeton,835500,41.816440473,-87.63344741200001,bus stop
63rd Street & Langley,420500,41.78042609200003,-87.608266076,bus stop
Lehigh & Waukesha,120100,42.001037,-87.76773699900002,bus stop
Cermak & Damen,843200,41.85210813200001,-87.67557834799999,bus stop
31st Street & Aberdeen,600900,41.83790017299998,-87.653641805,bus stop
King Drive & Garfield,400300,41.79502276400001,-87.61591469400003,bus stop
Pulaski & 69th Street,650400,41.767628521999995,-87.72231034999999,bus stop
Damen & 65th Street,671300,41.77560199999999,-87.67372999999998,bus stop
Ashland & Roosevelt,842900,41.866680125000016,-87.666236964,bus stop
State & 45th Street,380700,41.813297638999984,-87.62607384699999,bus stop
Cermak & Canal,841100,41.85271899700001,-87.63868130999998,bus stop
Chestnut & Lake Shore Drive,081300,41.898415419,-87.61838872200002,bus stop
North Ave & California,240900,41.91011373700002,-87.69722350199999,bus stop
115th Street & Vincennes,750500,41.68464530799997,-87.66734863099998,bus stop
Northwest Hwy & Devon,090200,41.99762917100003,-87.808073035,bus stop
Chicago & Cicero,251700,41.89490566799998,-87.745936895,bus stop
Addison & Broadway,061800,41.947255755000015,-87.64737100299999,bus stop
Irving Park & Hamlin,160900,41.953655320999985,-87.722788847,bus stop
Fullerton & Milwaukee,221300,41.92470210099998,-87.69995999100001,bus stop
Belmont & Racine,062800,41.93976435500002,-87.65910286899998,bus stop
69th Street & Indiana,690400,41.76917097299997,-87.62030568300003,bus stop
Garfield & Wabash,400500,41.79428438000002,-87.623798653,bus stop
Damen & Schiller,241400,41.907219,-87.677436,bus stop
Western & Taylor,282700,41.869170914999984,-87.68623061699998,bus stop
Central & Diversey,190402,41.93136649600001,-87.766343452,bus stop
Avenue O & 134th Street,550100,41.65189389,-87.53980597600003,bus stop
Keefe & South Chicago,421200,41.77074521200001,-87.612099564,bus stop
47th Street & Cottage Grove,390300,41.809608551,-87.60639771500001,bus stop
Roosevelt & Kedzie,838600,41.86650057600002,-87.705402693,bus stop
LaSalle & Chicago,081700,41.89634276999999,-87.63284656899998,bus stop
Halsted & 91st Street,711400,41.72891700100001,-87.64349199999998,bus stop
Vincennes & 111th Street,750500,41.691965444999994,-87.66333712199997,bus stop
Central & Seminole,110100,41.98458199999999,-87.76838099999998,bus stop
Sheridan & Argyle,031200,41.973119999999994,-87.65500100000003,bus stop
Wells & 47th Street,835600,41.808786999999995,-87.63266800000002,bus stop
Damen & 61st Street,670500,41.78300300000001,-87.67400800000001,bus stop
Pulaski & 83rd Street,700401,41.742359650000026,-87.721537356,bus stop
Pulaski & Addison,160900,41.946587307000016,-87.72731788499999,bus stop
Pulaski & Wellington,210501,41.93563175899999,-87.72698803100002,bus stop
Pulaski & Diversey,210502,41.93202457699999,-87.72689346800001,bus stop
Pulaski & Wrightwood,220702,41.928393718999985,-87.726784974,bus stop
Pulaski & Armitage,200402,41.91737198999999,-87.72647706200001,bus stop
79th Street & Crandon,431200,41.75176848000001,-87.56858294599999,bus stop
North Ave & Major,250400,41.90945565300001,-87.767813687,bus stop
North Ave & Cleveland,071700,41.911197112000025,-87.640758345,bus stop
55th Street & Drexel,410500,41.79507669999998,-87.60404018700001,bus stop
Diversey & Karlov,210400,41.931786794999994,-87.72936056200001,bus stop
Peterson & Kilpatrick,120300,41.98998658800002,-87.74570622499999,bus stop
Taylor & Laflin,283100,41.86924752300001,-87.66425904800002,bus stop
111th Street & Wallace,491200,41.69235827799997,-87.63761715700002,bus stop
63rd Street & Natchez,640500,41.777580403,-87.78386761899998,bus stop
S Hyde Park & 56th Street,411000,41.793315870000015,-87.58380227800001,bus stop
Cottage Grove & 36th Street,360200,41.82903609099998,-87.60941632100003,bus stop
Pulaski & 62nd Street,650100,41.780386548000024,-87.722638931,bus stop
55th Street & Drexel,836200,41.79489319300001,-87.60373688800001,bus stop
Peterson & Rogers,120300,41.98997105400002,-87.73320922699997,bus stop
Cottage Grove & 49th Street,843600,41.80563201199999,-87.606592358,bus stop
Cicero & Irving Park/Milwaukee,150200,41.953631409000025,-87.74740610999999,bus stop
Avenue O & 131st Street,550100,41.657645093999975,-87.54000569099998,bus stop
Avenue O & 132nd Street,550100,41.65556752399999,-87.53980685800002,bus stop
California & Lithuanian Plaza/69th Street,660900,41.76806941799998,-87.69304693200002,bus stop
Pulaski & Potomac,230700,41.90436212499998,-87.726251634,bus stop
Armitage & Kildare,200402,41.917150418999995,-87.73374175200001,bus stop
71st Street & Cregier,430200,41.76623699999999,-87.581053,bus stop
55th Street & Kilbourn,620200,41.793158613,-87.73521928299999,bus stop
63rd Street & Central Park,660400,41.77891406100002,-87.71236397799998,bus stop
Austin & Madison,813000,41.87987202800002,-87.774741473,bus stop
Ashland & Harrison,838200,41.87395623200001,-87.66674039399999,bus stop
103rd Street & Hamlin,740200,41.706068215000016,-87.715905448,bus stop
79th Street & South Shore,460100,41.752022065000006,-87.54861356499998,bus stop
87th Street & Colfax,460301,41.73731500100001,-87.560945,bus stop
87th Street & Stony Island (Nearside),450300,41.73698929699998,-87.58506513600003,bus stop
Jackson & Keeler,260600,41.877077267999994,-87.73064873099997,bus stop
Ida B Wells Drive & Michigan,320400,41.875841072000014,-87.62402408899999,bus stop
Fullerton & Pulaski,220702,41.924597138000024,-87.72659003400003,bus stop
Irving Park & Pulaski,160300,41.95374998699998,-87.72796376500003,bus stop
59th Street & Western,835100,41.78661724800003,-87.68416143600001,bus stop
Roosevelt & Racine,842900,41.86688693299999,-87.65681614699997,bus stop
Irving Park & Oak Park,170300,41.952676,-87.79637699900002,bus stop
55th Street & St. Louis,630900,41.793332797999994,-87.71063595499999,bus stop
Addison & Hamlin,160900,41.946519765999994,-87.72232738299999,bus stop
Diversey & Clark/Broadway,063400,41.932848861000025,-87.64532044700002,bus stop
115th Street & State,491400,41.685391901,-87.62267226,bus stop
Clark & Ainslie,031000,41.97165408500001,-87.66788373899999,bus stop
California & Wilcox,837000,41.87932999999998,-87.69630999999998,bus stop
Armitage & Washtenaw,832400,41.91744699999998,-87.69488000000001,bus stop
5500 W Roosevelt,813400,41.86555076799999,-87.76277284100001,bus stop
119th Street & Princeton,530501,41.67789033600002,-87.62998448399998,bus stop
LaSalle & 35th Street,340500,41.83118745600001,-87.62976685400002,bus stop
Ashland & 87th Street,711400,41.73563841999999,-87.66291459199999,bus stop
Ashland & Grace,060400,41.95055400000001,-87.66888,bus stop
Damen & 18th Street,310900,41.85756282400001,-87.67591379499999,bus stop
Commercial & 87th Street,460700,41.73727834099998,-87.55135169200003,bus stop
Laramie & Lake (Green Line),251800,41.887096962999976,-87.755266565,bus stop
Ogden & St. Louis,841400,41.85519388199998,-87.712697247,bus stop
Central Park & 23rd Street,300600,41.849918,-87.715012,bus stop
Pershing & California,580100,41.82285781799999,-87.694451963,bus stop
103rd Street & Morgan,730600,41.706935886999986,-87.64759028999998,bus stop
Pershing & Wentworth,340600,41.82374610300002,-87.631599242,bus stop
51st Street & Princeton,835600,41.80187258500001,-87.63308973400001,bus stop
Devon & Clark,830600,41.99814792199999,-87.670371236,bus stop
111th Street & Bell,750200,41.691911274000006,-87.67731872399997,bus stop
Montrose & Milwaukee,150200,41.96056399999998,-87.75462499899999,bus stop
Division & Damen,242200,41.903111618000025,-87.676966376,bus stop
Grand & Division,231200,41.90251985499998,-87.71743578000002,bus stop
Chicago & Western,242800,41.89566222600001,-87.687018534,bus stop
Madison & Lotus,252102,41.880202757999996,-87.76191890799998,bus stop
51st Street & Kedzie,630400,41.80075731400001,-87.703541782,bus stop
Cortland & Elston,832300,41.91635140699998,-87.666476993,bus stop
Belmont & Cicero,190100,41.938764565999975,-87.746565336,bus stop
87th Street & Western,720100,41.735423199000024,-87.68186649900002,bus stop
Michigan & 16th Street,330100,41.86050195199999,-87.62388007999999,bus stop
60th Street & Cottage Grove,836200,41.785930869000026,-87.60591492999998,bus stop
Sacramento & Chicago,836700,41.89543861599998,-87.70210985599999,bus stop
Cottage Grove & 75th Street,841800,41.75886541199998,-87.60531762300002,bus stop
Cicero & Irving Park/Milwaukee,831700,41.95385482500001,-87.74720054699998,bus stop
Damen & Addison,050700,41.94672399000001,-87.67847298100003,bus stop
Clark & Morse,010702,42.00800639099998,-87.67364386499997,bus stop
Dearborn & Ontario,081600,41.893122000000005,-87.62959999999998,bus stop
Michigan & Monroe,320400,41.88066452100003,-87.62418654599998,bus stop
Kedzie & 56th Street,630800,41.79158602000001,-87.70340756899998,bus stop
Racine & 84th Street,711100,41.74146274999998,-87.653570849,bus stop
King Drive & Marquette Rd/S. Chicago,690400,41.772653803000026,-87.61553488300001,bus stop
Princeton & 42nd Place,835500,41.817135329999985,-87.633644006,bus stop
Wallace & 37th Street,839900,41.82723918400001,-87.64130742999998,bus stop
South Chicago & Kingston,480500,41.73507249599999,-87.56294621699999,bus stop
Laramie & Monroe,252102,41.87946624599999,-87.75505255600001,bus stop
Milwaukee & Lawndale,210501,41.936753728999975,-87.71990880099997,bus stop
Ridgeland & Ontario,812500,41.89047659099998,-87.78480584300002,bus stop
Cicero & 31st Street,814200,41.837274424999976,-87.74361403500001,bus stop
Halsted & 108th Street,750100,41.69797999999997,-87.64265799999998,bus stop
Halsted & 77th Street,710100,41.754374332,-87.644051364,bus stop
Pulaski & 61st Street,650100,41.78220854800003,-87.72268892699998,bus stop
Avenue B & 109th Street,520500,41.697110502999976,-87.52570971,bus stop
South Chicago & 71st Street/Cottage Grove,690500,41.766016331,-87.60597385599999,bus stop
Kedzie & Pershing,580400,41.82229278,-87.70462028700001,bus stop
Cottage Grove & 82nd Street,440201,41.74591200100002,-87.60517499999997,bus stop
Cermak & Albany,841700,41.85186923100002,-87.70263130199999,bus stop
Peterson & Lincoln,020702,41.99050812399997,-87.707296493,bus stop
Irving Park & Pine Grove,031400,41.95464820500001,-87.64814179500002,bus stop
Armitage & Clark,071400,41.918441019,-87.63644615200002,bus stop
59th Street & Wentworth,834600,41.78734505900002,-87.63015207400002,bus stop
Roosevelt & Central Park,843000,41.86636951000003,-87.71577512900001,bus stop
Addison & Damen,050600,41.946929211999986,-87.67836701099998,bus stop
Milwaukee & Berteau,150200,41.95697791600003,-87.751144436,bus stop
Halsted & 83rd Street,710800,41.743515,-87.64388300000002,bus stop
Lawrence & Kedzie,140100,41.968532487000004,-87.70829350100001,bus stop
47th Street & Drexel,390300,41.80962657499998,-87.60454426799998,bus stop
111th Street & Michigan,490901,41.692673614,-87.62129365800001,bus stop
55th Street & Cottage Grove,410500,41.795048785999995,-87.606050573,bus stop
16th Street & Keeler,290900,41.858854205,-87.73010123799997,bus stop
Diversey & Pulaski,210502,41.931865249,-87.72676996899997,bus stop
North Ave & Kostner/Grand,230500,41.90984500100001,-87.73680200000001,bus stop
47th Street & Kostner,570200,41.807807990000015,-87.73334803900002,bus stop
75th Street & South Shore,431400,41.76049532500002,-87.55749946600002,bus stop
Sheridan & Winthrop,030104,41.99812067800002,-87.65844625300002,bus stop
Western & Lunt,020400,42.00851789500001,-87.69004484999999,bus stop
Damen & Ogden,838200,41.872636837000016,-87.67631387799997,bus stop
Cottage Grove & 49th Street,390400,41.80572799999999,-87.60638999999998,bus stop
Central Park & Cermak,300700,41.851548062000006,-87.714902284,bus stop
Kimball & Carmen,831800,41.97396991199997,-87.71340573600003,bus stop
Washington & State,839100,41.883132063000005,-87.62874756000002,bus stop
43rd Street & King Drive,835800,41.816572009000026,-87.61719341100002,bus stop
47th Street & Cottage Grove,390400,41.809466867000026,-87.60630417099998,bus stop
Chicago & Kedzie,836700,41.89547422999999,-87.70669089400002,bus stop
Ashland & Webster,832300,41.92136043199997,-87.668471023,bus stop
LaSalle & Huron,081700,41.894842486000016,-87.63257579399999,bus stop
Sedgwick & North Avenue,080300,41.91096073699998,-87.63851320200001,bus stop
Stony Island & 63rd Street,843900,41.78047224599999,-87.586351164,bus stop
Damen & 83rd Street,711200,41.74280700000003,-87.672839001,bus stop
Ashland & Wrightwood,070700,41.92884948699998,-87.66840601199999,bus stop
King Drive & 65th Street,842500,41.776388,-87.61562000100002,bus stop
Northwest Hwy & Oliphant,090200,42.002731582000024,-87.81601157900002,bus stop
Archer & Sacramento,580502,41.816914198000006,-87.699442696,bus stop
Wells & Jackson,839100,41.87819400000001,-87.63379300000003,bus stop
Torrence & 106th Street,838800,41.70284711199997,-87.55970671900002,bus stop
83rd Street & Vincennes,710900,41.743987428000025,-87.63567038899998,bus stop
83rd Street & Holland,842400,41.743477686999995,-87.63233925899999,bus stop
8400 S Holland,842400,41.741442043999996,-87.63211858900002,bus stop
103rd Street & Morgan,730700,41.706797558999995,-87.647758824,bus stop
47th Street & Michigan,381400,41.80921628700003,-87.62296064399999,bus stop
Addison & Mobile,170200,41.945752578,-87.78372730199999,bus stop
Fullerton & Leclaire,190800,41.924218111000016,-87.75351123500002,bus stop
59th Street & Springfield,620400,41.786046994,-87.720397779,bus stop
1500 E 95th Street,470100,41.722373774999994,-87.58784620300003,bus stop
Pulaski & Diversey,220702,41.93163679600002,-87.72707143899999,bus stop
Irving Park & Pine Grove,060800,41.954530999999974,-87.64770399899999,bus stop
87th Street & Racine,711400,41.73584411799999,-87.653045851,bus stop
Irving Park & Pulaski,161000,41.95355180400003,-87.72778702,bus stop
Stony Island & 68th Street,430300,41.77138715000001,-87.586388623,bus stop
Lexington & Laramie,831400,41.870949817999985,-87.75461207199999,bus stop
35th Street & King Drive,351100,41.831045324,-87.61675904399999,bus stop
Jackson & Leavitt,838000,41.87754396399998,-87.68127093800001,bus stop
106th Street & Ewing,520300,41.702669039,-87.53543002599997,bus stop
Chicago & Larrabee,081900,41.896388091000006,-87.642733728,bus stop
